load_zone,avg_growth,peak_growth
p21,0.01794945503006308,0.01794945503006308
p22,0.01887185333574104,0.01887185333574104
p23,0.01887185333574104,0.01887185333574104
p24,0.01885921253878401,0.01885921253878401
p25,0.018840369408077207,0.018840369408077207
p26,0.018840369408077207,0.018840369408077207
p27,0.019613301917067893,0.019613301917067893
p28,0.019613301917067893,0.019613301917067893
p29,0.019613301917067893,0.019613301917067893
p3,0.017028094432458563,0.017028094432458563
p30,0.019613301917067893,0.019613301917067893
p31,0.019613301917067893,0.019613301917067893
p32,0.01887185333574104,0.01887185333574104
p33,0.01887185333574104,0.01887185333574104
p34,0.01887185333574104,0.01887185333574104
p35,0.009679849659026907,0.009679849659026907
p36,0.009679849659026907,0.009679849659026907
p37,0.010454526402365882,0.010454526402365882
p38,0.009679849659026907,0.009679849659026907
p39,0.009679849659026907,0.009679849659026907
p4,0.017028094432458563,0.017028094432458563
p40,0.009679849659026907,0.009679849659026907
p41,0.009679849659026907,0.009679849659026907
p42,0.010454526402365882,0.010454526402365882
p43,0.010454526402365882,0.010454526402365882
p44,0.010454526402365882,0.010454526402365882
p45,0.010454526402365882,0.010454526402365882
p46,0.010454526402365882,0.010454526402365882
p47,0.010380291591428614,0.010380291591428614
p48,0.010380291591428614,0.010380291591428614
p49,0.010380291591428614,0.010380291591428614
p5,0.017028094432458563,0.017028094432458563
p50,0.010380291591428614,0.010380291591428614
p51,0.010380291591428614,0.010380291591428614
p52,0.009691436540286036,0.009691436540286036
p53,0.009691436540286036,0.009691436540286036
p54,0.009691436540286036,0.009691436540286036
p55,0.009691436540286036,0.009691436540286036
p56,0.010380291591428614,0.010380291591428614
p57,0.010380291591428614,0.010380291591428614
p58,0.008792818460982899,0.008792818460982899
p59,0.019613301917067893,0.019613301917067893
p6,0.017028094432458563,0.017028094432458563
p60,0.009820642681688474,0.009820642681688474
p61,0.009820642681688474,0.009820642681688474
p62,0.009820642681688474,0.009820642681688474
p63,0.009820642681688474,0.009820642681688474
p64,0.009820642681688474,0.009820642681688474
p65,0.009820642681688474,0.009820642681688474
p66,0.008792818460982899,0.008792818460982899
p67,0.009820642681688474,0.009820642681688474
p68,0.010454526402365882,0.010454526402365882
p69,0.010454526402365882,0.010454526402365882
p7,0.018394730991572582,0.018394730991572582
p70,0.010454526402365882,0.010454526402365882
p71,0.011122516900762047,0.011122516900762047
p72,0.011122516900762047,0.011122516900762047
p73,0.011122516900762047,0.011122516900762047
p74,0.010454526402365882,0.010454526402365882
p75,0.010454526402365882,0.010454526402365882
p76,0.010454526402365882,0.010454526402365882
p77,0.010454526402365882,0.010454526402365882
p78,0.010454526402365882,0.010454526402365882
p79,0.010454526402365882,0.010454526402365882
p8,0.017861559693745577,0.017861559693745577
p80,0.012058654999054896,0.012058654999054896
p81,0.011122516900762047,0.011122516900762047
p82,0.011122516900762047,0.011122516900762047
p83,0.011122516900762047,0.011122516900762047
p84,0.011122516900762047,0.011122516900762047
p85,0.008792818460982899,0.008792818460982899
p86,0.008792818460982899,0.008792818460982899
p87,0.008792818460982899,0.008792818460982899
p88,0.011497913360346779,0.011497913360346779
p89,0.010531569181638726,0.010531569181638726
p9,0.01646267743296992,0.01646267743296992
p90,0.009466925174747676,0.009466925174747676
p91,0.009466925174747676,0.009466925174747676
p92,0.011497913360346779,0.011497913360346779
p93,0.011497913360346779,0.011497913360346779
p94,0.009466925174747676,0.009466925174747676
p95,0.005204586018033197,0.005204586018033197
p96,0.005204586018033197,0.005204586018033197
p97,0.005204586018033197,0.005204586018033197
p98,0.005204586018033197,0.005204586018033197
p99,0.011570691505368602,0.011570691505368602
