region,avg_base,peak_base,year,avg_growth,peak_growth,avg_targ,peak_targ
p125,1355.48002283105,2839,2029,1,1,1355.48002283105,2839
p125,1355.48002283105,2839,2030,1,1,1355.48002283105,2839
p125,1355.48002283105,2839,2031,1.01124469037744,1.00995649728561,1370.7219760006,2867.26649579385
p125,1355.48002283105,2839,2032,1.02261582381657,1.02001212640942,1386.13532021428,2895.81442687635
p125,1355.48002283105,2839,2033,1.03411482213046,1.03016787437731,1401.72198271133,2924.64659535718
p125,1355.48002283105,2839,2034,1.04574312312005,1.04042473802227,1417.48391240217,2953.76583124522
p125,1355.48002283105,2839,2035,1.05750218075387,1.05078372410227,1433.42308011214,2983.17499272635
p125,1355.48002283105,2839,2036,1.06939346534992,1.06124584939906,1449.54147882789,3012.87696644393
p125,1355.48002283105,2839,2037,1.08141846375944,1.07181214081797,1465.84112394657,3042.87466778221
p125,1355.48002283105,2839,2038,1.09357867955287,1.08248363548871,1482.32405352787,3073.17104115244
p125,1355.48002283105,2839,2039,1.10587563320781,1.09326138086717,1498.99232854883,3103.76906028189
p125,1355.48002283105,2839,2040,1.1183108622992,1.10414643483824,1515.84803316152,3134.67172850576
p125,1355.48002283105,2839,2041,1.12410639334896,1.10921303282465,1523.70375972117,3149.05580018919
p125,1355.48002283105,2839,2042,1.12993195914244,1.11430287991494,1531.60019777592,3163.50587607852
p125,1355.48002283105,2839,2043,1.13578771533161,1.11941608279229,1539.53755830891,3178.02225904732
p125,1355.48002283105,2839,2044,1.14167381837509,1.12455274862944,1547.51605339668,3192.60525335897
p125,1355.48002283105,2839,2045,1.14759042554234,1.12971298509088,1555.53589621483,3207.255164673
p125,1355.48002283105,2839,2046,1.15353769491784,1.13489690033517,1563.59730104371,3221.97230005155
p125,1355.48002283105,2839,2047,1.15951578540532,1.14010460301717,1571.70048327417,3236.75696796574
p125,1355.48002283105,2839,2048,1.16552485673205,1.14533620229032,1579.84565941331,3251.60947830221
p125,1355.48002283105,2839,2049,1.17156506945302,1.15059180780893,1588.03304709024,3266.53014236955
p125,1355.48002283105,2839,2050,1.17763658495531,1.15587152973049,1596.2628650619,3281.51927290487
p126,8874.69326484018,18389,2023,1,1,8874.69326484018,18389
p126,8874.69326484018,18389,2024,1,1,8874.69326484018,18389
p126,8874.69326484018,18389,2025,1,1,8874.69326484018,18389
p126,8874.69326484018,18389,2026,1,1,8874.69326484018,18389
p126,8874.69326484018,18389,2027,1,1,8874.69326484018,18389
p126,8874.69326484018,18389,2028,1,1,8874.69326484018,18389
p126,8874.69326484018,18389,2029,1,1,8874.69326484018,18389
p126,8874.69326484018,18389,2030,1,1,8874.69326484018,18389
p126,8874.69326484018,18389,2031,1.01114815046286,1.00987101699534,8973.6296806684,18570.5181315273
p126,8874.69326484018,18389,2032,1.02242058218447,1.01983947096721,9073.66905454652,18753.8280316159
p126,8874.69326484018,18389,2033,1.033818680671,1.02990632371764,9174.82368241685,18938.9473868437
p126,8874.69326484018,18389,2034,1.04534384687444,1.04007254654267,9277.10599729869,19125.8940583732
p126,8874.69326484018,18389,2035,1.05699749736482,1.05033912032598,9380.52857081652,19314.6860836745
p126,8874.69326484018,18389,2036,1.06878106450432,1.06070703563359,9485.10411474519,19505.3416782661
p126,8874.69326484018,18389,2037,1.08069599662327,1.07117729280941,9590.8454825723,19697.8792374722
p126,8874.69326484018,18389,2038,1.09274375819824,1.08175090207176,9697.76567107811,19892.3173381975
p126,8874.69326484018,18389,2039,1.10492583003199,1.09242888361083,9805.87782193289,20088.6747407196
p126,8874.69326484018,18389,2040,1.1172437094355,1.10321226768716,9915.19522331227,20286.9703904991
p126,8874.69326484018,18389,2041,1.12259238930259,1.10788872363318,9962.66311650452,20372.9657388905
p126,8874.69326484018,18389,2042,1.12796667537903,1.11258500281798,10010.3582569504,20459.3256168199
p126,8874.69326484018,18389,2043,1.1333666902517,1.11730118927119,10058.281732571,20546.051569508
p126,8874.69326484018,18389,2044,1.13879255709434,1.12203736737862,10106.4346364953,20633.1451487254
p126,8874.69326484018,18389,2045,1.14424439967039,1.12679362188378,10154.8180670859,20720.6079128208
p126,8874.69326484018,18389,2046,1.14972234233577,1.13157003788941,10203.4331279636,20808.4414267484
p126,8874.69326484018,18389,2047,1.15522651004176,1.13636670085901,10252.2809280325,20896.6472620964
p126,8874.69326484018,18389,2048,1.16075702833782,1.14118369661835,10301.3625815056,20985.2269971148
p126,8874.69326484018,18389,2049,1.16631402337446,1.14602111135698,10350.67920793,21074.1822167435
p126,8874.69326484018,18389,2050,1.17189762190614,1.15087903162984,10400.2319322126,21163.5145126412
p127,14499.6258643183,26116,2023,1,1,14499.6258643183,26116
p127,14499.6258643183,26116,2024,1,1,14499.6258643183,26116
p127,14499.6258643183,26116,2025,1,1,14499.6258643183,26116
p127,14499.6258643183,26116,2026,1,1,14499.6258643183,26116
p127,14499.6258643183,26116,2027,1,1,14499.6258643183,26116
p127,14499.6258643183,26116,2028,1,1,14499.6258643183,26116
p127,14499.6258643183,26116,2029,1,1,14499.6258643183,26116
p127,14499.6258643183,26116,2030,1,1,14499.6258643183,26116
p127,14499.6258643183,26116,2031,1.01044533147284,1.00924871303395,14651.0792627033,26357.5393895948
p127,14499.6258643183,26116,2032,1.02099976789526,1.01858296476069,14804.1146420371,26601.3127076903
p127,14499.6258643183,26116,2033,1.03166444890462,1.02800354630304,14958.7485266351,26847.3406152502
p127,14499.6258643183,26116,2034,1.04244052604217,1.03751125610069,15114.9976134147,27095.6439643255
p127,14499.6258643183,26116,2035,1.05332916287741,1.04710689997786,15272.878773698,27346.2437998218
p127,14499.6258643183,26116,2036,1.06433153513367,1.05679129121163,15432.4090550338,27599.1613612829
p127,14499.6258643183,26116,2037,1.07544883081514,1.06656525060083,15593.6056830381,27854.4180846912
p127,14499.6258643183,26116,2038,1.08668225033508,1.07642960653562,15756.4860632542,28112.0356042843
p127,14499.6258643183,26116,2039,1.09803300664548,1.08638519506772,15921.0677830321,28372.0357543887
p127,14499.6258643183,26116,2040,1.10950232536802,1.09643285998124,16087.3686134274,28634.4405712701
p127,14499.6258643183,26116,2041,1.11378164656129,1.10017730785047,16149.4171696832,28732.2305718228
p127,14499.6258643183,26116,2042,1.1180774729835,1.10393454345194,16211.7050455832,28830.3545367909
p127,14499.6258643183,26116,2043,1.12238986829486,1.10770461045728,16274.233164177,28928.8136067025
p127,14499.6258643183,26116,2044,1.12671889640115,1.11148755268726,16337.0024520743,29027.6089259805
p127,14499.6258643183,26116,2045,1.13106462145462,1.11528341411228,16400.0138394588,29126.7416429563
p127,14499.6258643183,26116,2046,1.13542710785495,1.11909223885293,16463.2682601018,29226.212909883
p127,14499.6258643183,26116,2047,1.13980642025022,1.12291407118045,16526.7666513762,29326.0238829487
p127,14499.6258643183,26116,2048,1.14420262353785,1.1267489555173,16590.5099542703,29426.1757222899
p127,14499.6258643183,26116,2049,1.14861578286555,1.13059693643764,16654.4991134016,29526.6695920054
p127,14499.6258643183,26116,2050,1.15304596363234,1.13445805866784,16718.7350770313,29627.5066601693
p128,2359.19390084801,4250,2023,1,1,2359.19390084801,4250
p128,2359.19390084801,4250,2024,1.19933882399725,1.17650254417204,2829.47283862454,5000.13581273116
p128,2359.19390084801,4250,2025,1.43841361474711,1.38415823644328,3393.49662680813,5882.67250488392
p128,2359.19390084801,4250,2026,1.72514529313244,1.62846568671219,4069.95225363471,6920.97916852682
p128,2359.19390084801,4250,2027,2.06903372708986,1.91589402351376,4881.25174959922,8142.54959993348
p128,2359.19390084801,4250,2028,2.48147247705861,2.25405419302794,5854.27473299887,9579.73032036874
p128,2359.19390084801,4250,2029,2.97612628241702,2.65190049279902,7021.25897363169,11270.5770943958
p128,2359.19390084801,4250,2030,3.56938379562134,3.11996767666912,8420.86848041559,13259.8626258438
p128,2359.19390084801,4250,2031,3.62881394771991,3.16596396278266,8561.075732773,13455.3468418263
p128,2359.19390084801,4250,2032,3.68923361038408,3.21263835154197,8703.6174324216,13653.7129940534
p128,2359.19390084801,4250,2033,3.75065925894034,3.26000083991064,8848.53244785118,13855.0035696202
p128,2359.19390084801,4250,2034,3.81310764302898,3.30806157223303,8995.8602947109,14059.2616819904
p128,2359.19390084801,4250,2035,3.87659579117136,3.35683084240704,9145.64114658454,14266.5310802299
p128,2359.19390084801,4250,2036,3.94114101541331,3.40631909608887,9297.91584594502,14476.8561583777
p128,2359.19390084801,4250,2037,4.00676091604581,3.45653693293037,9452.72591529146,14690.2819649541
p128,2359.19390084801,4250,2038,4.07347338640422,3.50749510884931,9610.11356847153,14906.8542126096
p128,2359.19390084801,4250,2039,4.14129661774752,3.55920453833311,9770.12172219245,15126.6192879157
p128,2359.19390084801,4250,2040,4.2102491042187,3.61167629677664,9932.79400772355,15349.6242613007
p128,2359.19390084801,4250,2041,4.2370330683203,3.63202023175345,9995.98257247258,15436.0859849522
p128,2359.19390084801,4250,2042,4.26398742156402,3.65247876052448,10059.5731182465,15523.034732229
p128,2359.19390084801,4250,2043,4.29111324789919,3.67305252857634,10123.5682022919,15610.4732464495
p128,2359.19390084801,4250,2044,4.3184116381708,3.69374218503156,10187.9703981236,15698.4042863841
p128,2359.19390084801,4250,2045,4.34588369016335,3.71454838266906,10252.7822956282,15786.8306263435
p128,2359.19390084801,4250,2046,4.37353050864505,3.73547177794473,10318.0065011681,15875.7550562651
p128,2359.19390084801,4250,2047,4.40135320541219,3.75651303101219,10383.6456376863,15965.1803818018
p128,2359.19390084801,4250,2048,4.42935289933388,3.77767280574357,10449.7023448119,16055.1094244102
p128,2359.19390084801,4250,2049,4.45753071639706,3.79895176975047,10516.1792789666,16145.5450214395
p128,2359.19390084801,4250,2050,4.48588778975173,3.82035059440506,10583.0791134708,16236.4900262215
p129,655.922211350294,1089,2023,1,1,655.922211350294,1089
p129,655.922211350294,1089,2024,1,1,655.922211350294,1089
p129,655.922211350294,1089,2025,1,1,655.922211350294,1089
p129,655.922211350294,1089,2026,1,1,655.922211350294,1089
p129,655.922211350294,1089,2027,1,1,655.922211350294,1089
p129,655.922211350294,1089,2028,1,1,655.922211350294,1089
p129,655.922211350294,1089,2029,1,1,655.922211350294,1089
p129,655.922211350294,1089,2030,1,1,655.922211350294,1089
p129,655.922211350294,1089,2031,1.01460110132935,1.01292839739227,665.49939802239,1103.07902476018
p129,655.922211350294,1089,2032,1.02941539481873,1.02602393824367,675.216422167535,1117.34006874735
p129,655.922211350294,1089,2033,1.04444599330847,1.03928878345126,685.075325566844,1131.78548517842
p129,655.922211350294,1089,2034,1.0596960550898,1.05272512184905,695.078179813682,1146.41765769361
p129,655.922211350294,1089,2035,1.07516878456847,1.06633517056913,705.227086748961,1161.23900074979
p129,655.922211350294,1089,2036,1.09086743293811,1.0801211754076,715.524178902785,1176.25196001888
p129,655.922211350294,1089,2037,1.10679529886333,1.09408541119508,725.971619942543,1191.45901279144
p129,655.922211350294,1089,2038,1.12295572917288,1.10823018217209,736.571605127556,1206.86266838541
p129,655.922211350294,1089,2039,1.13935211956291,1.12255782236932,747.326361770345,1222.46546856018
p129,655.922211350294,1089,2040,1.15598791531045,1.1370706959927,758.238149704647,1238.26998793606
p129,655.922211350294,1089,2041,1.1616784916581,1.14202690378007,761.970725126451,1243.6672982165
p129,655.922211350294,1089,2042,1.16739708097953,1.14700471444202,765.721674879968,1249.08813402736
p129,655.922211350294,1089,2043,1.17314382117408,1.15200422214009,769.491089416434,1254.53259791056
p129,655.922211350294,1089,2044,1.17891885081992,1.15702552144626,773.27905963235,1260.00079285497
p129,655.922211350294,1089,2045,1.18472230917741,1.16206870734471,777.085676871675,1265.49282229839
p129,655.922211350294,1089,2046,1.19055433619244,1.16713387523365,780.911032928024,1271.00879012944
p129,655.922211350294,1089,2047,1.19641507249979,1.1722211209271,784.755220046884,1276.54880068961
p129,655.922211350294,1089,2048,1.20230465942657,1.1773305406567,788.618330927839,1282.11295877514
p129,655.922211350294,1089,2049,1.2082232389956,1.18246223107355,792.500458726806,1287.7013696391
p129,655.922211350294,1089,2050,1.21417095392881,1.18761628925003,796.401697058278,1293.31413899328
p13,3214.34169928245,6127,2023,1,1,3214.34169928245,6127
p13,3214.34169928245,6127,2024,1.05016737450495,1.04442019400434,3375.59678309722,6399.16252866457
p13,3214.34169928245,6127,2025,1.10285151447461,1.09081354164406,3544.94161109255,6683.41456965313
p13,3214.34169928245,6127,2026,1.15817867942461,1.13926769078644,3722.78202449439,6980.29314144854
p13,3214.34169928245,6127,2027,1.21628146297894,1.18987418263405,3909.54422451748,7290.35911699882
p13,3214.34169928245,6127,2028,1.27729911063563,1.24272862466741,4105.6757937725,7614.19828333719
p13,3214.34169928245,6127,2029,1.34137785347372,1.29793087126987,4311.64676891458,7952.42244827052
p13,3214.34169928245,6127,2030,1.40867125860158,1.3555852123759,4527.95076710375,8305.67059622714
p13,3214.34169928245,6127,2031,1.43185070694966,1.37533576914254,4602.45743449535,8426.68225753636
p13,3214.34169928245,6127,2032,1.45541156921702,1.39537408686219,4678.19009655239,8549.45703020465
p13,3214.34169928245,6127,2033,1.47936012150548,1.41570435814405,4755.16892681062,8674.02060234859
p13,3214.34169928245,6127,2034,1.50370274318904,1.43633083668264,4833.41443075795,8800.39903635456
p13,3214.34169928245,6127,2035,1.52844591861325,1.45725783814784,4912.94745129664,8928.61877433179
p13,3214.34169928245,6127,2036,1.55359623882245,1.47848974108777,4993.78917429539,9058.70664364477
p13,3214.34169928245,6127,2037,1.57916040331553,1.50003098784501,5075.9611342328,9190.68986252638
p13,3214.34169928245,6127,2038,1.60514522183048,1.521886085486,5159.48521993369,9324.59604577272
p13,3214.34169928245,6127,2039,1.63155761615839,1.54405960674408,5244.3836803998,9460.45321052098
p13,3214.34169928245,6127,2040,1.65840462198728,1.56655619097624,5330.67913073647,9598.28978211141
p13,3214.34169928245,6127,2041,1.67711279503742,1.58220372607173,5390.81359148893,9694.16222964146
p13,3214.34169928245,6127,2042,1.69603201172205,1.59800755645747,5451.62641859609,9790.99229841489
p13,3214.34169928245,6127,2043,1.71516465278756,1.61396924328782,5513.12526459038,9888.7895536245
p13,3214.34169928245,6127,2044,1.73451312583715,1.63009036331075,5575.31786833111,9987.56365600496
p13,3214.34169928245,6127,2045,1.75407986563375,1.64637250902352,5638.21205597833,10087.3243627871
p13,3214.34169928245,6127,2046,1.77386733440643,1.66281728883007,5701.8157419776,10188.0815286619
p13,3214.34169928245,6127,2047,1.79387802216024,1.67942632719986,5766.136930056,10289.8451067535
p13,3214.34169928245,6127,2048,1.81411444698955,1.69620126482835,5831.18371422923,10392.6251496033
p13,3214.34169928245,6127,2049,1.83457915539489,1.71314375879907,5896.96427982017,10496.4318101619
p13,3214.34169928245,6127,2050,1.85527472260344,1.73025548274733,5963.48690448892,10601.2753427929
p130,1277.30595238095,2347,2023,1,1,1277.30595238095,2347
p130,1277.30595238095,2347,2024,1,1,1277.30595238095,2347
p130,1277.30595238095,2347,2025,1,1,1277.30595238095,2347
p130,1277.30595238095,2347,2026,1,1,1277.30595238095,2347
p130,1277.30595238095,2347,2027,1,1,1277.30595238095,2347
p130,1277.30595238095,2347,2028,1,1,1277.30595238095,2347
p130,1277.30595238095,2347,2029,1,1,1277.30595238095,2347
p130,1277.30595238095,2347,2030,1,1,1277.30595238095,2347
p130,1277.30595238095,2347,2031,1.01461503978021,1.01294073905251,1295.9738296865,2377.37191455624
p130,1277.30595238095,2347,2032,1.0294436789482,1.02604894083224,1314.91453876148,2408.13686413327
p130,1277.30595238095,2347,2033,1.04448903926751,1.03932677243066,1334.13206705305,2439.29993489475
p130,1277.30595238095,2347,2034,1.0597542881264,1.05277642898297,1353.63046028508,2470.86627882302
p130,1277.30595238095,2347,2035,1.07524263920461,1.06640013403107,1373.41382330985,2502.84111457092
p130,1277.30595238095,2347,2036,1.09095735314996,1.08020013989112,1393.48632097222,2535.22972832447
p130,1277.30595238095,2347,2037,1.10690173826476,1.09417872802594,1413.8521789864,2568.03747467688
p130,1277.30595238095,2347,2038,1.12307915120228,1.10833820942213,1434.51568482562,2601.26977751374
p130,1277.30595238095,2347,2039,1.13949299767343,1.12268092497219,1455.48118862468,2634.93213090972
p130,1277.30595238095,2347,2040,1.15614673316369,1.13720924586148,1476.75310409578,2669.03010003689
p130,1277.30595238095,2347,2041,1.16184170320517,1.14216920327308,1484.02732322839,2680.67112008193
p130,1277.30595238095,2347,2042,1.16756472564073,1.14715079362305,1491.33737385093,2692.36291263331
p130,1277.30595238095,2347,2043,1.17331593865139,1.15215411126382,1498.68343246287,2704.10569913618
p130,1277.30595238095,2347,2044,1.17909548109885,1.15717925095932,1506.06567643304,2715.89970200152
p130,1277.30595238095,2347,2045,1.18490349252878,1.16222630788683,1513.48428400399,2727.74514461038
p130,1277.30595238095,2347,2046,1.19074011317426,1.16729537763871,1520.93943429626,2739.64225131806
p130,1277.30595238095,2347,2047,1.19660548395913,1.17238655622429,1528.43130731268,2751.59124745841
p130,1277.30595238095,2347,2048,1.20249974650136,1.17749994007161,1535.96008394277,2763.59235934806
p130,1277.30595238095,2347,2049,1.20842304311655,1.18263562602929,1543.52594596707,2775.64581429075
p130,1277.30595238095,2347,2050,1.21437551682129,1.18779371136838,1551.12907606152,2787.75184058158
p131,6174.18228962818,11976,2023,1,1,6174.18228962818,11976
p131,6174.18228962818,11976,2024,1,1,6174.18228962818,11976
p131,6174.18228962818,11976,2025,1,1,6174.18228962818,11976
p131,6174.18228962818,11976,2026,1,1,6174.18228962818,11976
p131,6174.18228962818,11976,2027,1,1,6174.18228962818,11976
p131,6174.18228962818,11976,2028,1,1,6174.18228962818,11976
p131,6174.18228962818,11976,2029,1,1,6174.18228962818,11976
p131,6174.18228962818,11976,2030,1,1,6174.18228962818,11976
p131,6174.18228962818,11976,2031,1.01468598548522,1.01300355720896,6264.85624111674,12131.7306011345
p131,6174.18228962818,11976,2032,1.02958764914011,1.026176206918,6356.86182894075,12289.48625405
p131,6174.18228962818,11976,2033,1.04470815841114,1.03952014793113,6450.21860949211,12449.2932916232
p131,6174.18228962818,11976,2034,1.06005072726185,1.05303760764461,6544.94642636758,12611.1783891519
p131,6174.18228962818,11976,2035,1.07561861685601,1.0667308424188,6641.06541458674,12775.1685688076
p131,6174.18228962818,11976,2036,1.09141513625079,1.08060213795475,6738.59600487173,12941.2912041461
p131,6174.18228962818,11976,2037,1.10744364310011,1.09465380967577,6837.55892799002,13109.574024677
p131,6174.18228962818,11976,2038,1.12370754436838,1.10888820311389,6937.9752191608,13280.0451204919
p131,6174.18228962818,11976,2039,1.1402102970546,1.12330769430142,7039.86622252619,13452.7329469538
p131,6174.18228962818,11976,2040,1.15695540892724,1.13791469016753,7143.25359568807,13627.6663294463
p131,6174.18228962818,11976,2041,1.16257484882382,1.14280847861997,7177.9490419752,13686.2743399528
p131,6174.18228962818,11976,2042,1.168221582862,1.14772331361099,7212.81300726798,13745.1344038053
p131,6174.18228962818,11976,2043,1.17389574361196,1.15265928565467,7247.84631007888,13804.2476050003
p131,6174.18228962818,11976,2044,1.17959746428778,1.15761648565436,7283.04977289595,13863.6150321966
p131,6174.18228962818,11976,2045,1.18532687875059,1.16259500490436,7318.42422220215,13923.2377787346
p131,6174.18228962818,11976,2046,1.19108412151168,1.1675949350916,7353.97048849474,13983.116942657
p131,6174.18228962818,11976,2047,1.19686932773567,1.17261636829732,7389.68940630478,14043.2536267287
p131,6174.18228962818,11976,2048,1.20268263324372,1.17765939699878,7425.58181421674,14103.6489384574
p131,6174.18228962818,11976,2049,1.20852417451664,1.18272411407094,7461.64855488816,14164.3039901135
p131,6174.18228962818,11976,2050,1.21439408869818,1.18781061278818,7497.89047506943,14225.2198987513
p132,3307.92599478147,6742,2023,1,1,3307.92599478147,6742
p132,3307.92599478147,6742,2024,1,1,3307.92599478147,6742
p132,3307.92599478147,6742,2025,1,1,3307.92599478147,6742
p132,3307.92599478147,6742,2026,1,1,3307.92599478147,6742
p132,3307.92599478147,6742,2027,1,1,3307.92599478147,6742
p132,3307.92599478147,6742,2028,1,1,3307.92599478147,6742
p132,3307.92599478147,6742,2029,1,1,3307.92599478147,6742
p132,3307.92599478147,6742,2030,1,1,3307.92599478147,6742
p132,3307.92599478147,6742,2031,1.01424831074505,1.01261602254004,3355.05835227674,6827.05722396496
p132,3307.92599478147,6742,2032,1.02869963584918,1.02539120910481,3402.86226624775,6913.18753178466
p132,3307.92599478147,6742,2033,1.04335686792408,1.03832756771124,3451.34730523985,7000.40446150918
p132,3307.92599478147,6742,2034,1.05822294079624,1.05142713170943,3500.52317413399,7088.72172198499
p132,3307.92599478147,6742,2035,1.07330083009425,1.06469196010229,3550.39971608929,7178.15319500964
p132,3307.92599478147,6742,2036,1.08859355384435,1.07812413786914,3600.98691451326,7268.71293751375
p132,3307.92599478147,6742,2037,1.10410417307458,1.09172577629346,3652.2948950601,7360.41518377052
p132,3307.92599478147,6742,2038,1.11983579242745,1.10549901329472,3704.33392765747,7453.27434763303
p132,3307.92599478147,6742,2039,1.13579156078138,1.11944601376444,3757.11442856215,7547.30502479988
p132,3307.92599478147,6742,2040,1.151974671881,1.13356896990646,3810.64696244501,7642.52199510933
p132,3307.92599478147,6742,2041,1.15733896650357,1.13824284088085,3828.39165207069,7674.03323321867
p132,3307.92599478147,6742,2042,1.1627282405441,1.14293598291017,3846.21897176234,7705.67439678035
p132,3307.92599478147,6742,2043,1.16814261032193,1.1476484754518,3864.1293062958,7737.44602149604
p132,3307.92599478147,6742,2044,1.17358219269809,1.15238039829075,3882.12304223867,7769.3486452762
p132,3307.92599478147,6742,2045,1.17904710507777,1.15713183154096,3900.20056795861,7801.38280824917
p132,3307.92599478147,6742,2046,1.18453746541287,1.16190285564674,3918.36227363179,7833.54905277031
p132,3307.92599478147,6742,2047,1.19005339220454,1.16669355138404,3936.60855125125,7865.84792343121
p132,3307.92599478147,6742,2048,1.19559500450575,1.17150399986189,3954.93979463543,7898.27996706886
p132,3307.92599478147,6742,2049,1.20116242192385,1.17633428252373,3973.35639943658,7930.84573277498
p132,3307.92599478147,6742,2050,1.20675576462317,1.18118448114881,3991.85876314937,7963.54577190524
p133,928.716030658839,1941,2023,1,1,928.716030658839,1941
p133,928.716030658839,1941,2024,1,1,928.716030658839,1941
p133,928.716030658839,1941,2025,1,1,928.716030658839,1941
p133,928.716030658839,1941,2026,1,1,928.716030658839,1941
p133,928.716030658839,1941,2027,1,1,928.716030658839,1941
p133,928.716030658839,1941,2028,1,1,928.716030658839,1941
p133,928.716030658839,1941,2029,1,1,928.716030658839,1941
p133,928.716030658839,1941,2030,1,1,928.716030658839,1941
p133,928.716030658839,1941,2031,1.01462099401866,1.01294601117268,942.294782188131,1966.12820768617
p133,928.716030658839,1941,2032,1.0294557615034,1.02605962155064,956.072068562314,1991.58172542979
p133,928.716030658839,1941,2033,1.04450742803482,1.03934300087507,970.050792558167,2017.3647646985
p133,928.716030658839,1941,2034,1.05977916489255,1.05279834697664,984.233899393951,2043.48159148165
p133,928.716030658839,1941,2035,1.07527418972354,1.06642788613917,998.624377349948,2069.93652699614
p133,928.716030658839,1941,2036,1.09099576721991,1.08023387346799,1013.22525839807,2096.73394840136
p133,928.716030658839,1941,2037,1.10694720980681,1.09421859326301,1028.03961884065,2123.8782895235
p133,928.716030658839,1941,2038,1.12313187834036,1.10838435939674,1043.07057995866,2151.37404158908
p133,928.716030658839,1941,2039,1.13955318281573,1.12273351569711,1058.32130866927,2179.2257539681
p133,928.716030658839,1941,2040,1.15621458308562,1.13726843633527,1073.79501819314,2207.43803492675
p133,928.716030658839,1941,2041,1.16191181109462,1.14223032736106,1079.08612517542,2217.06906540782
p133,928.716030658839,1941,2042,1.16763711209929,1.14721386706871,1084.4033039988,2226.74211598036
p133,928.716030658839,1941,2043,1.17339062442884,1.15221914991118,1089.74668313185,2236.4573699776
p133,928.716030658839,1941,2044,1.17917248709412,1.15724627075357,1095.11639167616,2246.21501153269
p133,928.716030658839,1941,2045,1.18498283979092,1.16229532487486,1100.51255936946,2256.01522558211
p133,928.716030658839,1941,2046,1.1908218229034,1.16736640796973,1105.93531658876,2265.85819786924
p133,928.716030658839,1941,2047,1.19668957750744,1.17245961615036,1111.38479435352,2275.74411494785
p133,928.716030658839,1941,2048,1.20258624537411,1.1775750459483,1116.86112432876,2285.67316418565
p133,928.716030658839,1941,2049,1.20851196897301,1.18271279431624,1122.36443882831,2295.64553376783
p133,928.716030658839,1941,2050,1.21446689147577,1.18787295862989,1127.89487081796,2305.66141270061
p134,1393.89856490541,2023,2023,1,1,1393.89856490541,2023
p134,1393.89856490541,2023,2024,1.00583937923696,1.00517041924418,1402.03806724375,2033.45975813098
p134,1393.89856490541,2023,2025,1.01171285682379,1.01036757172353,1410.22509922303,2043.9735975967
p134,1393.89856490541,2023,2026,1.01762063187369,1.01559159566007,1418.45993838687,2054.54179802031
p134,1393.89856490541,2023,2027,1.02356290466255,1.0208426299905,1426.74286389955,2065.16464047078
p134,1393.89856490541,2023,2028,1.02953987663576,1.02612081436988,1435.07415655548,2075.84240747028
p134,1393.89856490541,2023,2029,1.035551750415,1.03142628917536,1443.45409878876,2086.57538300175
p134,1393.89856490541,2023,2030,1.04159872980517,1.03675919550987,1451.88297468273,2097.36385251647
p134,1393.89856490541,2023,2031,1.05680638939179,1.05016209975995,1473.08090955608,2124.47792781437
p134,1393.89856490541,2023,2032,1.07223608545318,1.06373827263702,1494.58834075299,2151.9425255447
p134,1393.89856490541,2023,2033,1.0878910597897,1.07748995410466,1516.4097870143,2179.76217715373
p134,1393.89856490541,2023,2034,1.10377460153298,1.09141941308398,1538.54983305587,2207.94147266889
p134,1393.89856490541,2023,2035,1.11989004783696,1.10552894782801,1561.01313053179,2236.48506145607
p134,1393.89856490541,2023,2036,1.13624078457905,1.1198208863009,1583.80439901174,2265.39765298672
p134,1393.89856490541,2023,2037,1.15283024707152,1.13429758656199,1606.92842697254,2294.6840176149
p134,1393.89856490541,2023,2038,1.16966192078323,1.1489614371549,1630.39007280426,2324.34898736436
p134,1393.89856490541,2023,2039,1.18673934207197,1.1638148575016,1654.19426583091,2354.39745672575
p134,1393.89856490541,2023,2040,1.20406609892741,1.17886029830162,1678.34600734618,2384.83438346417
p134,1393.89856490541,2023,2041,1.20998554448708,1.1839918903296,1686.59711401684,2395.21559413678
p134,1393.89856490541,2023,2042,1.2159340913027,1.18914582023492,1694.88878488641,2405.64199433525
p134,1393.89856490541,2023,2043,1.22191188244226,1.19432218525461,1703.22121937714,2416.11378077008
p134,1393.89856490541,2023,2044,1.22791906167708,1.19952108304897,1711.59461789169,2426.63115100807
p134,1393.89856490541,2023,2045,1.23395577348531,1.20474261170342,1720.00918181792,2437.19430347602
p134,1393.89856490541,2023,2046,1.24002216305536,1.20998686973035,1728.46511353377,2447.80343746449
p134,1393.89856490541,2023,2047,1.24611837628943,1.21525395607096,1736.96261641211,2458.45875313155
p134,1393.89856490541,2023,2048,1.25224455980703,1.22054397009717,1745.50189482563,2469.16045150657
p134,1393.89856490541,2023,2049,1.25840086094845,1.22585701161343,1754.08315415178,2479.90873449397
p134,1393.89856490541,2023,2050,1.26458742777834,1.23119318085868,1762.70660077766,2490.70380487712
p14,516.172716894977,858,2023,1,1,516.172716894977,858
p14,516.172716894977,858,2024,1.03400241032508,1.03010709007915,533.72383341345,883.831883287912
p14,516.172716894977,858,2025,1.06916098455807,1.06112061703134,551.871730197447,910.441489412888
p14,516.172716894977,858,2026,1.10551503505857,1.09306787103315,570.63669921443,937.852233346439
p14,516.172716894977,858,2027,1.14310521090118,1.12597696388897,590.039722407666,966.088235016734
p14,516.172716894977,858,2028,1.18197354332697,1.15987685376782,610.102495157066,995.174340532792
p14,516.172716894977,858,2029,1.22216349274056,1.19479737068493,630.847450537749,1025.13614404767
