region,avg_base,peak_base,year,avg_growth,peak_growth,avg_targ,peak_targ
p116,2075.15446836269,3370,2029,1.27469071762165,1.27469071762165,2645.18013845301,4295.70771838496
p116,2075.15446836269,3370,2030,1.32730977814237,1.32730977814237,2754.37281701363,4473.0339523398
p116,2075.15446836269,3370,2031,1.3439630653595,1.3439630653595,2788.93096039519,4529.15553026153
p116,2075.15446836269,3370,2032,1.36082529549238,1.36082529549238,2823.92269260198,4585.98124580931
p116,2075.15446836269,3370,2033,1.37789909007399,1.37789909007399,2859.35345371992,4643.51993354935
p116,2075.15446836269,3370,2034,1.3951871035288,1.3951871035288,2895.22875208978,4701.78053889206
p116,2075.15446836269,3370,2035,1.41269202358538,1.41269202358538,2931.55416516353,4760.77211948274
p116,2075.15446836269,3370,2036,1.4304165716943,1.4304165716943,2968.33534037146,4820.50384660978
p116,2075.15446836269,3370,2037,1.44836350345118,1.44836350345118,3005.57799600016,4880.98500663049
p116,2075.15446836269,3370,2038,1.46653560902516,1.46653560902516,3043.28792208157,4942.22500241481
p116,2075.15446836269,3370,2039,1.48493571359264,1.48493571359264,3081.47098129309,5004.23335480718
p116,2075.15446836269,3370,2040,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2041,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2042,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2043,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2044,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2045,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2046,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2047,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2048,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2049,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p116,2075.15446836269,3370,2050,1.50356667777648,1.50356667777648,3120.1331098691,5067.01970410673
p117,1722.67358121331,2797,2023,1,1,1722.67358121331,2797
p117,1722.67358121331,2797,2024,1.04127986482784,1.04127986482784,1793.78531378828,2912.45978192346
p117,1722.67358121331,2797,2025,1.08426375689588,1.08426375689588,1867.83252907162,3032.68572803778
p117,1722.67358121331,2797,2026,1.12902201821827,1.12902201821827,1944.93640339274,3157.8745849565
p117,1722.67358121331,2797,2027,1.17562789451797,1.17562789451797,2025.22311522353,3288.23122096677
p117,1722.67358121331,2797,2028,1.22415765509151,1.22415765509151,2108.82405166618,3423.96896129095
p117,1722.67358121331,2797,2029,1.27469071762165,1.27469071762165,2195.87602346465,3565.30993718776
p117,1722.67358121331,2797,2030,1.32730977814237,1.32730977814237,2286.52148889196,3712.48544946422
p117,1722.67358121331,2797,2031,1.3439630653595,1.3439630653595,2315.20966682127,3759.06469381053
p117,1722.67358121331,2797,2032,1.36082529549238,1.36082529549238,2344.25778519151,3806.22835149217
p117,1722.67358121331,2797,2033,1.37789909007399,1.37789909007399,2373.67036004832,3853.98375493695
p117,1722.67358121331,2797,2034,1.3951871035288,1.3951871035288,2403.45196409858,3902.33832857005
p117,1722.67358121331,2797,2035,1.41269202358538,1.41269202358538,2433.6072274213,3951.29958996831
p117,1722.67358121331,2797,2036,1.4304165716943,1.4304165716943,2464.14083818748,4000.87515102895
p117,1722.67358121331,2797,2037,1.44836350345118,1.44836350345118,2495.0575433889,4051.07271915296
p117,1722.67358121331,2797,2038,1.46653560902516,1.46653560902516,2526.36214957622,4101.90009844339
p117,1722.67358121331,2797,2039,1.48493571359264,1.48493571359264,2558.05952360616,4153.3651909186
p117,1722.67358121331,2797,2040,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2041,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2042,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2043,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2044,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2045,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2046,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2047,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2048,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2049,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p117,1722.67358121331,2797,2050,1.50356667777648,1.50356667777648,2590.1545933982,4205.47599774081
p118,2692.18385518591,4886,2023,1,1,2692.18385518591,4886
p118,2692.18385518591,4886,2024,1.04127986482784,1.04127986482784,2803.31684081967,5087.69341954882
p118,2692.18385518591,4886,2025,1.08426375689588,1.08426375689588,2919.03738107831,5297.71271619328
p118,2692.18385518591,4886,2026,1.12902201821827,1.12902201821827,3039.53484959663,5516.40158101446
p118,2692.18385518591,4886,2027,1.17562789451797,1.17562789451797,3165.00643732749,5744.11789261481
p118,2692.18385518591,4886,2028,1.22415765509151,1.22415765509151,3295.6574752396,5981.23430277712
p118,2692.18385518591,4886,2029,1.27469071762165,1.27469071762165,3431.70177033635,6228.13884629939
p118,2692.18385518591,4886,2030,1.32730977814237,1.32730977814237,3573.36195554529,6485.23557600364
p118,2692.18385518591,4886,2031,1.3439630653595,1.3439630653595,3618.19566652702,6566.60353734654
p118,2692.18385518591,4886,2032,1.36082529549238,1.36082529549238,3663.59189025317,6648.99239377575
p118,2692.18385518591,4886,2033,1.37789909007399,1.37789909007399,3709.55768437255,6732.41495410152
p118,2692.18385518591,4886,2034,1.3951871035288,1.3951871035288,3756.10019508383,6816.88418784172
p118,2692.18385518591,4886,2035,1.41269202358538,1.41269202358538,3803.22665824648,6902.41322723818
p118,2692.18385518591,4886,2036,1.4304165716943,1.4304165716943,3850.94440050576,6989.01536929833
p118,2692.18385518591,4886,2037,1.44836350345118,1.44836350345118,3899.26084043178,7076.70407786248
p118,2692.18385518591,4886,2038,1.46653560902516,1.46653560902516,3948.18348967279,7165.49298569696
p118,2692.18385518591,4886,2039,1.48493571359264,1.48493571359264,3997.71995412306,7255.39589661362
p118,2692.18385518591,4886,2040,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2041,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2042,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2043,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2044,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2045,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2046,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2047,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2048,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2049,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p118,2692.18385518591,4886,2050,1.50356667777648,1.50356667777648,4047.87793510535,7346.42678761587
p119,413.385371819961,733,2023,1,1,413.385371819961,733
p119,413.385371819961,733,2024,1.04127986482784,1.04127986482784,430.449864090495,763.258140918806
p119,413.385371819961,733,2025,1.08426375689588,1.08426375689588,448.218776295312,794.765333804681
p119,413.385371819961,733,2026,1.12902201821827,1.12902201821827,466.721186794081,827.57313935399
p119,413.385371819961,733,2027,1.17562789451797,1.17562789451797,485.987374297229,861.735246681673
p119,413.385371819961,733,2028,1.22415765509151,1.22415765509151,506.048867416255,897.307561182077
p119,413.385371819961,733,2029,1.27469071762165,1.27469071762165,526.938496259479,934.34829601667
p119,413.385371819961,733,2030,1.32730977814237,1.32730977814237,548.690446157655,972.91806737836
p119,413.385371819961,733,2031,1.3439630653595,1.3439630653595,555.574671485933,985.124926908516
p119,413.385371819961,733,2032,1.36082529549238,1.36082529549238,562.545270759124,997.484941595911
p119,413.385371819961,733,2033,1.37789909007399,1.37789909007399,569.603327680622,1010.00003302423
p119,413.385371819961,733,2034,1.3951871035288,1.3951871035288,576.749939550667,1022.67214688661
p119,413.385371819961,733,2035,1.41269202358538,1.41269202358538,583.986217436936,1035.50325328809
p119,413.385371819961,733,2036,1.4304165716943,1.4304165716943,591.31328634728,1048.49534705192
p119,413.385371819961,733,2037,1.44836350345118,1.44836350345118,598.732285404628,1061.65044802972
p119,413.385371819961,733,2038,1.46653560902516,1.46653560902516,606.244368024081,1074.97060141545
p119,413.385371819961,733,2039,1.48493571359264,1.48493571359264,613.850702092231,1088.4578780634
p119,413.385371819961,733,2040,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2041,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2042,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2043,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2044,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2045,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2046,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2047,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2048,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2049,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p119,413.385371819961,733,2050,1.50356667777648,1.50356667777648,621.552470148732,1102.11437481016
p12,1582.12397260274,3016,2023,1,1,1582.12397260274,3016
p12,1582.12397260274,3016,2024,1.02606562597152,1.02606562597152,1623.36302431318,3094.6139279301
p12,1582.12397260274,3016,2025,1.05281066880032,1.05281066880032,1665.67699772092,3175.27697710178
p12,1582.12397260274,3016,2026,1.0802528379121,1.0802528379121,1709.09391133287,3258.04255914289
p12,1582.12397260274,3016,2027,1.10841030433979,1.10841030433979,1753.64251397587,3342.96547788879
p12,1582.12397260274,3016,2028,1.13730171275568,1.13730171275568,1799.35230383292,3430.10196567114
p12,1582.12397260274,3016,2029,1.16694619381714,1.16694619381714,1846.25354797562,3519.50972055249
p12,1582.12397260274,3016,2030,1.19736337683406,1.19736337683406,1894.37730240574,3611.24794453154
p12,1582.12397260274,3016,2031,1.20989096301467,1.20989096301467,1914.19749682093,3649.03114445225
p12,1582.12397260274,3016,2032,1.2225496208637,1.2225496208637,1934.22506286486,3687.20965652493
p12,1582.12397260274,3016,2033,1.2353407217373,1.2353407217373,1954.46217019296,3725.78761675971
p12,1582.12397260274,3016,2034,1.24826565133963,1.24826565133963,1974.911011161,3764.76920444031
p12,1582.12397260274,3016,2035,1.26132580987295,1.26132580987295,1995.57380106256,3804.15864257682
p12,1582.12397260274,3016,2036,1.27452261218938,1.27452261218938,2016.45277836908,3843.96019836316
p12,1582.12397260274,3016,2037,1.2878574879441,1.2878574879441,2037.5502049723,3884.1781836394
p12,1582.12397260274,3016,2038,1.30133188175028,1.30133188175028,2058.86836642935,3924.81695535884
p12,1582.12397260274,3016,2039,1.31494725333556,1.31494725333556,2080.40957221031,3965.88091606004
p12,1582.12397260274,3016,2040,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2041,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2042,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2043,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2044,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2045,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2046,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2047,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2048,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2049,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p12,1582.12397260274,3016,2050,1.32870507770018,1.32870507770018,2102.17615594844,4007.37451434374
p120,242.545482713633,430,2023,1,1,242.545482713633,430
p120,242.545482713633,430,2024,1.04127986482784,1.04127986482784,252.557727454655,447.750341875971
p120,242.545482713633,430,2025,1.08426375689588,1.08426375689588,262.983276305209,466.233415465229
p120,242.545482713633,430,2026,1.12902201821827,1.12902201821827,273.83919040307,485.479467833855
p120,242.545482713633,430,2027,1.17562789451797,1.17562789451797,285.143235167474,505.519994642728
p120,242.545482713633,430,2028,1.22415765509151,1.22415765509151,296.91390937176,526.387791689349
p120,242.545482713633,430,2029,1.27469071762165,1.27469071762165,309.170475416131,548.11700857731
p120,242.545482713633,430,2030,1.32730977814237,1.32730977814237,321.932990850068,570.743204601221
p120,242.545482713633,430,2031,1.3439630653595,1.3439630653595,325.972170436915,577.904118104587
p120,242.545482713633,430,2032,1.36082529549238,1.36082529549238,330.062028184121,585.154877061722
p120,242.545482713633,430,2033,1.37789909007399,1.37789909007399,334.203199932672,592.496608731816
p120,242.545482713633,430,2034,1.3951871035288,1.3951871035288,338.396329501229,599.930454517384
p120,242.545482713633,430,2035,1.41269202358538,1.41269202358538,342.642068786216,607.457570141714
p120,242.545482713633,430,2036,1.4304165716943,1.4304165716943,346.941077863174,615.079125828547
p120,242.545482713633,430,2037,1.44836350345118,1.44836350345118,351.294025089376,622.796306484008
p120,242.545482713633,430,2038,1.46653560902516,1.46653560902516,355.701587207741,630.610311880821
p120,242.545482713633,430,2039,1.48493571359264,1.48493571359264,360.164449452039,638.522356844833
p120,242.545482713633,430,2040,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2041,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2042,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2043,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2044,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2045,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2046,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2047,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2048,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2049,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p120,242.545482713633,430,2050,1.50356667777648,1.50356667777648,364.68330565343,646.533671443885
p121,717.632583170254,1346,2023,1,1,717.632583170254,1346
p121,717.632583170254,1346,2024,1.04127986482784,1.04127986482784,747.256359199575,1401.56269805827
p121,717.632583170254,1346,2025,1.08426375689588,1.08426375689588,778.103000699076,1459.41901678186
p121,717.632583170254,1346,2026,1.12902201821827,1.12902201821827,810.22298739007,1519.66363652179
p121,717.632583170254,1346,2027,1.17562789451797,1.17562789451797,843.668882789939,1582.39514602119
p121,717.632583170254,1346,2028,1.22415765509151,1.22415765509151,878.495420230962,1647.71620375317
p121,717.632583170254,1346,2029,1.27469071762165,1.27469071762165,914.759592429971,1715.73370591874
p121,717.632583170254,1346,2030,1.32730977814237,1.32730977814237,952.520744755449,1786.55896137963
p121,717.632583170254,1346,2031,1.3439630653595,1.3439630653595,964.471686279354,1808.97428597389
p121,717.632583170254,1346,2032,1.36082529549238,1.36082529549238,976.572572047618,1831.67084773274
p121,717.632583170254,1346,2033,1.37789909007399,1.37789909007399,988.825283357741,1854.65217523959
p121,717.632583170254,1346,2034,1.3951871035288,1.3951871035288,1001.2317251112,1877.92184134976
p121,717.632583170254,1346,2035,1.41269202358538,1.41269202358538,1013.79382610959,1901.48346374592
p121,717.632583170254,1346,2036,1.4304165716943,1.4304165716943,1026.51353935452,1925.34070550052
p121,717.632583170254,1346,2037,1.44836350345118,1.44836350345118,1039.39284235119,1949.49727564529
p121,717.632583170254,1346,2038,1.46653560902516,1.46653560902516,1052.43373741589,1973.95692974787
p121,717.632583170254,1346,2039,1.48493571359264,1.48493571359264,1065.63825198725,1998.72347049569
p121,717.632583170254,1346,2040,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2041,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2042,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2043,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2044,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2045,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2046,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2047,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2048,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2049,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p121,717.632583170254,1346,2050,1.50356667777648,1.50356667777648,1079.00843894145,2023.80074828714
p122,12703.2714122635,22537,2023,1,1,12703.2714122635,22537
p122,12703.2714122635,22537,2024,1.04127986482784,1.04127986482784,13227.6607390331,23467.324313625
p122,12703.2714122635,22537,2025,1.08426375689588,1.08426375689588,13773.6967863289,24436.0522891625
p122,12703.2714122635,22537,2026,1.12902201821827,1.12902201821827,14342.2731278482,25444.7692245851
p122,12703.2714122635,22537,2027,1.17562789451797,1.17562789451797,14934.3202238897,26495.1258587515
p122,12703.2714122635,22537,2028,1.22415765509151,1.22415765509151,15550.8069440275,27588.8410727974
p122,12703.2714122635,22537,2029,1.27469071762165,1.27469071762165,16192.7421526408,28727.7047030392
p122,12703.2714122635,22537,2030,1.32730977814237,1.32730977814237,16861.1763598939,29913.5804699947
p122,12703.2714122635,22537,2031,1.3439630653595,1.3439630653595,17072.7275873195,30288.8956040071
p122,12703.2714122635,22537,2032,1.36082529549238,1.36082529549238,17286.9330733134,30668.9196845117
p122,12703.2714122635,22537,2033,1.37789909007399,1.37789909007399,17503.8261199209,31053.7117929975
p122,12703.2714122635,22537,2034,1.3951871035288,1.3951871035288,17723.4404470162,31443.3317522286
p122,12703.2714122635,22537,2035,1.41269202358538,1.41269202358538,17945.8101975449,31837.8401355438
p122,12703.2714122635,22537,2036,1.4304165716943,1.4304165716943,18170.9699428322,32237.2982762744
p122,12703.2714122635,22537,2037,1.44836350345118,1.44836350345118,18398.9546879573,32641.7682772793
p122,12703.2714122635,22537,2038,1.46653560902516,1.46653560902516,18629.7998771959,33051.3130206001
p122,12703.2714122635,22537,2039,1.48493571359264,1.48493571359264,18863.5413995305,33465.9961772372
p122,12703.2714122635,22537,2040,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2041,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2042,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2043,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2044,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2045,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2046,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2047,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2048,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2049,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p122,12703.2714122635,22537,2050,1.50356667777648,1.50356667777648,19100.21559423,33885.8822170485
p123,7467.16226353555,14024,2023,1,1,7467.16226353555,14024
p123,7467.16226353555,14024,2024,1.04127986482784,1.04127986482784,7775.40571242184,14602.9088243456
p123,7467.16226353555,14024,2025,1.08426375689588,1.08426375689588,8096.37340921221,15205.7149267078
p123,7467.16226353555,14024,2026,1.12902201821827,1.12902201821827,8430.5906091402,15833.404783493
p123,7467.16226353555,14024,2027,1.17562789451797,1.17562789451797,8778.60424990435,16487.00559272
p123,7467.16226353555,14024,2028,1.22415765509151,1.22415765509151,9140.98384671749,17167.5869550033
p123,7467.16226353555,14024,2029,1.27469071762165,1.27469071762165,9518.32242430345,17876.262623926
p123,7467.16226353555,14024,2030,1.32730977814237,1.32730977814237,9911.23748736647,18614.1923286686
p123,7467.16226353555,14024,2031,1.3439630653595,1.3439630653595,10035.5902852381,18847.7380286017
p123,7467.16226353555,14024,2032,1.36082529549238,1.36082529549238,10161.5032937653,19084.2139439851
p123,7467.16226353555,14024,2033,1.37789909007399,1.37789909007399,10288.9960883605,19323.6568391976
p123,7467.16226353555,14024,2034,1.3951871035288,1.3951871035288,10418.0884900417,19566.1039398879
p123,7467.16226353555,14024,2035,1.41269202358538,1.41269202358538,10548.8005685144,19811.5929387614
p123,7467.16226353555,14024,2036,1.4304165716943,1.4304165716943,10681.1526452915,20060.1620014408
p123,7467.16226353555,14024,2037,1.44836350345118,1.44836350345118,10815.1652968528,20311.8497723994
p123,7467.16226353555,14024,2038,1.46653560902516,1.46653560902516,10950.8593578438,20566.6953809689
p123,7467.16226353555,14024,2039,1.48493571359264,1.48493571359264,11088.2559243152,20824.7384474231
p123,7467.16226353555,14024,2040,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2041,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2042,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2043,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2044,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2045,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2046,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2047,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2048,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2049,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p123,7467.16226353555,14024,2050,1.50356667777648,1.50356667777648,11227.376357002,21086.0190891373
p124,74.2368395303327,135,2023,1,1,74.2368395303327,135
p124,74.2368395303327,135,2024,1.04127986482784,1.04127986482784,77.3013262313908,140.572781751758
p124,74.2368395303327,135,2025,1.08426375689588,1.08426375689588,80.4923145292352,146.375607180944
p124,74.2368395303327,135,2026,1.12902201821827,1.12902201821827,83.8150263926819,152.417972459466
p124,74.2368395303327,135,2027,1.17562789451797,1.17562789451797,87.2748993527135,158.709765759926
p124,74.2368395303327,135,2028,1.22415765509151,1.22415765509151,90.8775954008568,165.261283437354
p124,74.2368395303327,135,2029,1.27469071762165,1.27469071762165,94.6290102548831,172.083246878923
p124,74.2368395303327,135,2030,1.32730977814237,1.32730977814237,98.5352830069968,179.18682004922
p124,74.2368395303327,135,2031,1.3439630653595,1.3439630653595,99.7715704177875,181.435013823533
p124,74.2368395303327,135,2032,1.36082529549238,1.36082529549238,101.023369090285,183.711414891471
p124,74.2368395303327,135,2033,1.37789909007399,1.37789909007399,102.290873638814,186.016377159989
p124,74.2368395303327,135,2034,1.3951871035288,1.3951871035288,103.574281119457,188.350258976388
p124,74.2368395303327,135,2035,1.41269202358538,1.41269202358538,104.873791060689,190.713423184027
p124,74.2368395303327,135,2036,1.4304165716943,1.4304165716943,106.189605494398,193.10623717873
p124,74.2368395303327,135,2037,1.44836350345118,1.44836350345118,107.521928987296,195.52907296591
p124,74.2368395303327,135,2038,1.46653560902516,1.46653560902516,108.87096867272,197.982307218397
p124,74.2368395303327,135,2039,1.48493571359264,1.48493571359264,110.236934282837,200.466321335006
p124,74.2368395303327,135,2040,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2041,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2042,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2043,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2044,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2045,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2046,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2047,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2048,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2049,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p124,74.2368395303327,135,2050,1.50356667777648,1.50356667777648,111.620038181248,202.981501499824
p125,1355.48002283105,2839,2023,1,1,1355.48002283105,2839
p125,1355.48002283105,2839,2024,1.04127986482784,1.04127986482784,1411.43405495035,2956.19353624623
p125,1355.48002283105,2839,2025,1.08426375689588,1.08426375689588,1469.69786195211,3078.22480582741
p125,1355.48002283105,2839,2026,1.12902201821827,1.12902201821827,1530.36679103126,3205.29350972166
p125,1355.48002283105,2839,2027,1.17562789451797,1.17562789451797,1593.54012530204,3337.60759253652
p125,1355.48002283105,2839,2028,1.22415765509151,1.22415765509151,1659.32124627224,3475.3835828048
p125,1355.48002283105,2839,2029,1.27469071762165,1.27469071762165,1727.81780302432,3618.84694732787
p125,1355.48002283105,2839,2030,1.32730977814237,1.32730977814237,1799.1418883803,3768.2324601462
p125,1355.48002283105,2839,2031,1.3439630653595,1.3439630653595,1821.71508651759,3815.51114255563
p125,1355.48002283105,2839,2032,1.36082529549238,1.36082529549238,1844.57150260308,3863.38301390285
p125,1355.48002283105,2839,2033,1.37789909007399,1.37789909007399,1867.71469007238,3911.85551672006
p125,1355.48002283105,2839,2034,1.3951871035288,1.3951871035288,1891.1482469448,3960.93618691826
p125,1355.48002283105,2839,2035,1.41269202358538,1.41269202358538,1914.87581638276,4010.6326549589
p125,1355.48002283105,2839,2036,1.4304165716943,1.4304165716943,1938.9010872581,4060.95264704011
p125,1355.48002283105,2839,2037,1.44836350345118,1.44836350345118,1963.22779472567,4111.90398629791
p125,1355.48002283105,2839,2038,1.46653560902516,1.46653560902516,1987.85972080398,4163.49459402244
p125,1355.48002283105,2839,2039,1.48493571359264,1.48493571359264,2012.80069496319,4215.73249088949
p125,1355.48002283105,2839,2040,1.50356667777648,1.50356667777648,2038.05459472047,4268.62579820742
p125,1355.48002283105,2839,2041,1.50356667777648,1.50356667777648,2038.05459472047,4268.62579820742
p125,1355.48002283105,2839,2042,1.50356667777648,1.50356667777648,2038.05459472047,4268.62579820742
p125,1355.48002283105,2839,2043,1.50356667777648,1.50356667777648,2038.05459472047,4268.62579820742
