region,avg_base,peak_base,avg_growth,peak_growth,year,avg_targ,peak_targ
p117,1722.67358121331,2797,1.19247199651278,1.14509070073791,2026,2054.24000472925,3202.81868996394
p117,1722.67358121331,2797,1.26453518756343,1.19798997472624,2027,2178.38136013013,3350.7779593093
p117,1722.67358121331,2797,1.34095328465765,1.2533330142492,2028,2310.02479712094,3505.57244085502
p117,1722.67358121331,2797,1.42198946246717,1.31123271291644,2029,2449.6236797559,3667.51789802729
p117,1722.67358121331,2797,1.50792279977442,1.37180717963626,2030,2597.65876968059,3836.94468144263
p117,1722.67358121331,2797,1.59904924058607,1.43517997954458,2031,2754.63988181682,4014.19840278619
p117,1722.67358121331,2797,1.69568261332835,1.50148038606396,2032,2921.10764010349,4199.64063982091
p117,1722.67358121331,2797,1.79815571163413,1.57084364460699,2033,3097.63533933993,4393.64967396575
p117,1722.67358121331,2797,1.90682144044391,1.64341124846172,2034,3284.83091954382,4596.62126194744
p117,1722.67358121331,2797,2.02205403136766,1.71933122742222,2035,3483.33905962293,4808.96944309994
p117,1722.67358121331,2797,2.14425033149321,1.79875844975271,2036,3693.84339757122,5031.12738395834
p117,1722.67358121331,2797,2.27383117007951,1.8818549381016,2037,3917.06888483532,5263.54826187018
p117,1722.67358121331,2797,2.4112428078417,1.96879020000948,2038,4153.78428295949,5506.70618942652
p117,1722.67358121331,2797,2.55695847381888,2.05974157368558,2039,4404.80481110729,5761.09718159856
p117,1722.67358121331,2797,2.7114799951177,2.15489458975787,2040,4670.99495357765,6027.24016755275
p117,1722.67358121331,2797,2.87533952514406,2.25444334973479,2041,4953.27143698409,6305.67804920821
p117,1722.67358121331,2797,3.04910137627507,2.35859092195063,2042,5252.60638735019,6596.97880869591
p117,1722.67358121331,2797,3.23336396328245,2.46754975580217,2043,5570.03067799384,6901.73666697867
p117,1722.67358121331,2797,3.42876186420064,2.58154211512174,2044,5906.63747973013,7220.5732959955
p117,1722.67358121331,2797,3.63596800573658,2.70080053157052,2045,6263.58602561924,7554.13908680275
p117,1722.67358121331,2797,3.85569598074789,2.82556827897717,2046,6642.10560322472,7903.11447629915
p117,1722.67358121331,2797,4.0887025057702,2.95609986958918,2047,7043.49978813098,8268.21133524095
p117,1722.67358121331,2797,4.33579002705728,3.09266157324942,2048,7469.1509332997,8650.17442037862
p117,1722.67358121331,2797,4.59780948410872,3.23553196055679,2049,7920.52492972608,9049.78289367733
p117,1722.67358121331,2797,4.87566324020258,3.38500247111913,2050,8399.17625478986,9467.8519117202
p118,2692.18385518591,4886,1,1,2023,2692.18385518591,4886
p118,2692.18385518591,4886,1.05739214180943,1.04496010899065,2024,2846.69405277978,5105.67509252832
p118,2692.18385518591,4886,1.11807814156032,1.09194162938175,2025,3010.07192154497,5335.22680115924
p118,2692.18385518591,4886,1.18224704081477,1.14103544405018,2026,3182.82639612285,5575.09917962919
p118,2692.18385518591,4886,1.25009873063499,1.19233652197687,2027,3365.49562000391,5825.75624637901
p118,2692.18385518591,4886,1.32184457425937,1.24594410195849,2028,3558.64862188618,6087.68288216917
p118,2692.18385518591,4886,1.39770806551529,1.3019618845788,2029,3762.88708824338,6361.38576805201
p118,2692.18385518591,4886,1.47792552501952,1.36049823281113,2030,3978.8472376247,6647.3943655152
p118,2692.18385518591,4886,1.56274683633521,1.42166638163991,2031,4207.2018025245,6946.2619406926
p118,2692.18385518591,4886,1.65243622437839,1.48558465710678,2032,4448.66212499585,7258.56663462374
p118,2692.18385518591,4886,1.74727307849894,1.55237670520514,2033,4703.98037253583,7584.91258163232
p118,2692.18385518591,4886,1.84755282279994,1.62217173106571,2034,4973.95188114516,7925.93107798706
p118,2692.18385518591,4886,1.95358783640648,1.69510474889598,2035,5259.4176328611,8282.28180310574
p118,2692.18385518591,4886,2.06570842655069,1.77131684315691,2036,5561.26687548126,8654.65409566466
p118,2692.18385518591,4886,2.18426385750421,1.85095544148222,2037,5880.43989263894,9043.76828708212
p118,2692.18385518591,4886,2.3096234385633,1.9341745998681,2038,6217.93093285907,9450.37709495551
p118,2692.18385518591,4886,2.44217767447569,2.02113530068511,2039,6574.79130671893,9875.26707914746
p118,2692.18385518591,4886,2.58233948189302,2.11200576408877,2040,6952.13266176152,10319.2601633377
p118,2692.18385518591,4886,2.7305454756379,2.20696177343108,2041,7351.13044536328,10783.2152249842
p118,2692.18385518591,4886,2.88725732879279,2.30618701530274,2042,7773.02756634315,11268.0297567692
p118,2692.18385518591,4886,3.05296321084717,2.40987343486357,2043,8219.13826671929,11774.6416027434
p118,2692.18385518591,4886,3.22817930838307,2.51822160714871,2044,8690.85221567411,12304.0307725286
p118,2692.18385518591,4886,3.41345143303604,2.63144112506873,2045,9189.63883848084,12857.2213370858
p118,2692.18385518591,4886,3.60935672174043,2.74975100485429,2046,9717.05189387633,13435.2834097181
p118,2692.18385518591,4886,3.81650543455536,2.87338010972969,2047,10274.7343141392,14039.3352161393
p118,2692.18385518591,4886,4.0355428556718,3.00256759263471,2048,10864.4233229505,14670.5452576132
p118,2692.18385518591,4886,4.26715130352253,3.13756335885136,2049,11487.9558469789,15330.1345713477
p118,2692.18385518591,4886,4.51205225625657,3.27862854943039,2050,12147.2742380491,16019.3790925169
p119,413.385371819961,733,1,1,2023,413.385371819961,733
p119,413.385371819961,733,1.03692380336293,1.02623193305835,2024,428.649132002153,752.228006931773
p119,413.385371819961,733,1.07521097398064,1.05315198042869,2025,444.476488263891,771.960401654227
p119,413.385371819961,733,1.11491185255757,1.08077819267956,2026,460.888250715993,792.21041523412
p119,413.385371819961,733,1.15607863856841,1.10912909388086,2027,477.905997857715,812.991625814672
p119,413.385371819961,733,1.19876545889099,1.13822369402462,2028,495.552104948578,834.317967720045
p119,413.385371819961,733,1.24302843897335,1.1680815017717,2029,513.849773427785,856.203740798659
p119,413.385371819961,733,1.28892577662853,1.19872253753288,2030,532.823061419919,878.663620011601
p119,413.385371819961,733,1.33651781855418,1.23016734689298,2031,552.496915367022,901.712665272557
p119,413.385371819961,733,1.38586713967753,1.26243701438725,2032,572.897202828659,925.366331545856
p119,413.385371819961,733,1.43703862543012,1.29555317763905,2033,594.050746493077,949.640479209421
p119,413.385371819961,733,1.49009955706044,1.32953804186841,2034,615.98535944419,974.551384689546
p119,413.385371819961,733,1.54511970009653,1.36441439478124,2035,638.729881730751,1000.11575137465
p119,413.385371819961,733,1.60217139607508,1.40020562184899,2036,662.314218285804,1026.35072081531
p119,413.385371819961,733,1.66132965765747,1.43693572198927,2037,686.769378246262,1053.27388421813
p119,413.385371819961,733,1.72267226725782,1.47462932365765,2038,712.127515724309,1080.90329424106
p119,413.385371819961,733,1.78627987931282,1.51331170136172,2039,738.421972084245,1109.25747709814
p119,413.385371819961,733,1.85223612632773,1.55300879260827,2040,765.687319780351,1138.35544498186
p119,413.385371819961,733,1.92062772883797,1.593747215295,2041,793.959407813409,1168.21670881124
p119,413.385371819961,733,1.99154460943097,1.63555428555856,2042,823.27540886566,1198.86129131442
p119,413.385371819961,733,2.0650800109781,1.67845803609063,2043,853.673868176151,1230.30974045443
p119,413.385371819961,733,2.14133061923217,1.72248723493462,2044,885.194754220759,1262.58314320707
p119,413.385371819961,733,2.22039668995172,1.76767140477529,2045,917.879511263504,1295.70313970029
p119,413.385371819961,733,2.3023821807192,1.81404084273452,2046,951.77111384826,1329.69193772441
p119,413.385371819961,733,2.38739488762639,1.86162664068625,2047,986.91412330251,1364.57232762302
p119,413.385371819961,733,2.47554658700677,1.91046070610438,2048,1023.35474632743,1400.36769757451
p119,413.385371819961,733,2.56695318240118,1.96057578345753,2049,1061.14089575135,1437.10204927437
p119,413.385371819961,733,2.66173485695001,2.01200547616502,2050,1100.32225352643,1474.80001402896
p12,1582.12397260274,3016,1,1,2023,1582.12397260274,3016
p12,1582.12397260274,3016,1.04284863837264,1.03926339554244,2024,1649.91583056548,3134.41840095599
p12,1582.12397260274,3016,1.08753328255567,1.0800684053144,2025,1720.61247733467,3257.48631042822
p12,1582.12397260274,3016,1.1341326028981,1.12247555832514,2026,1794.33837915543,3385.38628390864
p12,1582.12397260274,3016,1.1827286406663,1.16654776015838,2027,1871.22333548201,3518.30804463768
p12,1582.12397260274,3016,1.23340695248317,1.21235038628462,2028,1951.40270749852,3656.44876503443
p12,1582.12397260274,3016,1.28625676095642,1.25995137903734,2029,2035.01765643151,3800.01335917663
p12,1582.12397260274,3016,1.34137111176101,1.30942134839673,2030,2122.21539207388,3949.21478676453
p12,1582.12397260274,3016,1.39884703745236,1.36083367673054,2031,2213.1494319577,4104.27436901931
p12,1582.12397260274,3016,1.45878572829879,1.41426462764748,2032,2307.97987163226,4265.4221169848
p12,1582.12397260274,3016,1.52129271043383,1.46979345912448,2033,2406.87366652316,4432.89707271943
p12,1582.12397260274,3016,1.58647803164214,1.52750254107577,2034,2510.00492586864,4606.94766388452
p12,1582.12397260274,3016,1.65445645510611,1.58747747753811,2035,2617.55521925072,4787.83207225493
p12,1582.12397260274,3016,1.72534766145423,1.6498072336534,2036,2729.71389626081,4975.81861669864
p12,1582.12397260274,3016,1.79927645946696,1.7145842676371,2037,2846.67841986246,5171.1861511935
p12,1582.12397260274,3016,1.87637300581106,1.78190466792818,2038,2968.65471403834,5374.22447847138
p12,1582.12397260274,3016,1.95677303418924,1.85186829572396,2039,3095.85752633339,5585.23477990345
p12,1582.12397260274,3016,2.04061809430854,1.92457893311147,2040,3228.51080593246,5804.53006226418
p12,1582.12397260274,3016,2.12805580108823,2.00014443701486,2041,3366.84809793802,6032.43562203683
p12,1582.12397260274,3016,2.21924009454586,2.07867689918738,2042,3511.11295454217,6269.28952794914
p12,1582.12397260274,3016,2.31433151081911,2.1602928124851,2043,3661.55936381683,6515.44312245507
p12,1582.12397260274,3016,2.4134974648006,2.24511324366919,2044,3818.45219687697,6771.26154290628
p12,1582.12397260274,3016,2.51691254488312,2.33326401299294,2045,3982.06767420415,7037.1242631867
p12,1582.12397260274,3016,2.62475882033437,2.42487588084001,2046,4152.6938519515,7313.42565661348
p12,1582.12397260274,3016,2.73722616184227,2.52008474169075,2047,4330.63112908605,7600.5755809393
p12,1582.12397260274,3016,2.85451257579518,2.61903182570421,2048,4516.19277626155,7898.99998632391
p12,1582.12397260274,3016,2.97682455288557,2.72186390821507,2049,4709.7054873527,8209.14154717665
p12,1582.12397260274,3016,3.10437743165096,2.828733527456,2050,4911.50995462191,8531.4603188073
p120,242.545482713633,430,1,1,2023,242.545482713633,430
p120,242.545482713633,430,1.03022391411566,1.02094986361842,2024,249.876156552311,439.008441355921
p120,242.545482713633,430,1.06136131321579,1.04233862402247,2025,257.4283920475,448.205608329662
p120,242.545482713633,430,1.09343980639211,1.06417547603995,2026,265.208885659676,457.59545469718
p120,242.545482713633,430,1.12648783719115,1.08646980712906,2027,273.224536242563,467.182017065494
p120,242.545482713633,430,1.16053470883475,1.10923120141394,2028,281.482451160249,476.969416607995
p120,242.545482713633,430,1.19561061020281,1.13246944380486,2029,289.989952589182,486.96186083609
p120,242.545482713633,430,1.23174664260135,1.1561945242046,2030,298.754584010642,497.163645407978
p120,242.545482713633,430,1.26897484733959,1.18041664180305,2031,307.784116899439,507.579155975311
p120,242.545482713633,430,1.30732823414051,1.20514620946174,2032,317.086557614772,518.212870068547
p120,242.545482713633,430,1.34684081041015,1.23039385819022,2033,326.670154499351,529.069359021793
p120,242.545482713633,430,1.38754761139145,1.25617044171624,2034,336.543405193088,540.153289937985
p120,242.545482713633,430,1.42948473122953,1.28248704115169,2035,346.715064167836,551.469427695226
p120,242.545482713633,430,1.47268935497586,1.30935496975621,2036,357.19415048985,563.022636995169
p120,242.545482713633,430,1.5171997915597,1.3367857778007,2037,367.989955816871,574.817884454301
p120,242.545482713633,430,1.5630555077561,1.36479125753267,2038,379.112052636905,586.860240739048
p120,242.545482713633,430,1.61029716318052,1.39338344824559,2039,390.570302756015,599.154882745604
p120,242.545482713633,430,1.65896664634118,1.4225746414545,2040,402.37486604264,611.707095825435
p120,242.545482713633,430,1.70910711178094,1.45237738617999,2041,414.536209436212,624.522276057397
p120,242.545482713633,430,1.76076301834187,1.48280449434294,2042,427.065116228043,637.605932567465
p120,242.545482713633,430,1.81398016858627,1.51386904627221,2043,439.972695622714,650.963689897049
p120,242.545482713633,430,1.86880574940913,1.54558439632776,2044,453.27039258845,664.601290420935
p120,242.545482713633,430,1.92528837387812,1.57796417864158,2045,466.969998005215,678.52459681588
p120,242.545482713633,430,1.98347812433809,1.61102231297887,2046,481.083659119514,692.739594580916
p120,242.545482713633,430,2.04342659681837,1.64477301072201,2047,495.623890315189,707.252394610466
p120,242.545482713633,430,2.10518694678227,1.6792307809799,2048,510.603584209745,722.069235821356
p120,242.545482713633,430,2.16881393625922,1.71441043682528,2049,526.036023086048,737.19648783487
p120,242.545482713633,430,2.23436398240156,1.75032710166277,2050,541.934890669544,752.640653714989
p121,717.632583170254,1346,1,1,2023,717.632583170254,1346
p121,717.632583170254,1346,1.03963356919176,1.0256662143497,2024,746.074923809594,1380.5467245147
p121,717.632583170254,1346,1.0808379581904,1.05199118325845,2025,775.644535924639,1415.98013266587
p121,717.632583170254,1346,1.12367542419142,1.07899181446196,2026,806.386097307418,1452.32298226579
p121,717.632583170254,1346,1.16821069186519,1.10668544965351,2027,838.346056490325,1489.59861523362
p121,717.632583170254,1346,1.21451105115178,1.13508987562201,2028,871.572702926874,1527.83097258723
p121,717.632583170254,1346,1.26264645893176,1.1642233356759,2029,906.116239953975,1567.04460981976
p121,717.632583170254,1346,1.31268964472657,1.19410454136028,2030,942.028860645969,1607.26471267094
p121,717.632583170254,1346,1.36471622058814,1.22475268447479,2031,979.364826675015,1648.51711330307
p121,717.632583170254,1346,1.41880479534394,1.25618744939989,2032,1018.18055029702,1690.82830689225
p121,717.632583170254,1346,1.4750370933698,1.28842902573959,2033,1058.53467958692,1734.22546864549
p121,717.632583170254,1346,1.53349807807029,1.3214981212886,2034,1100.4881870522,1778.73647125446
p121,717.632583170254,1346,1.59427608025292,1.35541597533233,2035,1144.10446175845,1824.38990279731
p121,717.632583170254,1346,1.65746293159039,1.39020437228821,2036,1189.44940510615,1871.21508509994
p121,717.632583170254,1346,1.72315410337236,1.42588565569726,2037,1236.59153040353,1919.24209256851
p121,717.632583170254,1346,1.79144885075643,1.46248274257455,2038,1285.60206638572,1968.50177150534
p121,717.632583170254,1346,1.86245036273638,1.5000191381282,2039,1336.55506483689,2019.02575992056
p121,717.632583170254,1346,1.93626591805411,1.53851895085606,2040,1389.5275124777,2070.84650785225
p121,717.632583170254,1346,2.01300704729096,1.57800690802981,2041,1444.59944728734,2123.99729820812
p121,717.632583170254,1346,2.09278970138327,1.61850837157661,2042,1501.85407943578,2178.51226814212
p121,717.632583170254,1346,2.17573442681684,1.66004935436828,2043,1561.37791700902,2234.42643097971
p121,717.632583170254,1346,2.26196654776498,1.70265653692858,2044,1623.26089671729,2291.77569870587
p121,717.632583170254,1346,2.35161635544527,1.74635728456931,2045,1687.59651978361,2350.59690503029
p121,717.632583170254,1346,2.44481930498129,1.79117966496623,2046,1754.48199321823,2410.92782904454
p121,717.632583170254,1346,2.54171622006661,1.83715246618608,2047,1824.01837669214,2472.80721948646
p121,717.632583170254,1346,2.64245350574044,1.88430521517629,2048,1896.31073523181,2536.27481962729
p121,717.632583170254,1346,2.74718336959621,1.93266819672927,2049,1971.46829796569,2601.3713927976
p121,717.632583170254,1346,2.85606405175756,1.98227247293337,2050,2049.60462316248,2668.13874856832
p122,12703.2714122635,22537,1,1,2023,12703.2714122635,22537
p122,12703.2714122635,22537,1.02526080106726,1.02223485961578,2024,13024.1662243121,23038.1070311609
p122,12703.2714122635,22537,1.05115971020508,1.0449641082137,2025,13353.1670963714,23550.3561068122
p122,12703.2714122635,22537,1.07771284653449,1.06819873846337,2026,13690.4787940107,24073.9949687489
p122,12703.2714122635,22537,1.10493673635842,1.09194998745486,2027,14036.3112553417,24609.2768672702
p122,12703.2714122635,22537,1.13284832344748,1.11622934213338,2028,14390.8797216811,25156.4606836599
p122,12703.2714122635,22537,1.16146497958547,1.14104854485473,2029,14754.4048715133,25715.8110553911
p122,12703.2714122635,22537,1.19080451538136,1.16641959906437,2030,15127.1129578384,26287.5985041138
p122,12703.2714122635,22537,1.22088519135441,1.19235477510267,2031,15509.2359489883,26872.0995664889
p122,12703.2714122635,22537,1.25172572929917,1.21886661613929,2032,15901.0116730009,27469.5969279311
p122,12703.2714122635,22537,1.28334532393777,1.24596794423951,2033,16302.6839656408,28080.3795593259
p122,12703.2714122635,22537,1.31576365486636,1.27367186656545,2034,16714.5028221592,28704.7428567855
p122,12703.2714122635,22537,1.34900089880347,1.3019917817151,2035,17136.7245528879,29342.9887845133
p122,12703.2714122635,22537,1.3830777421477,1.33094138620244,2036,17569.6119427629,29995.4260208445
p122,12703.2714122635,22537,1.41801539385265,1.36053468108149,2037,18013.4344148779,30662.3701075336
p122,12703.2714122635,22537,1.45383559862707,1.39078597871775,2038,18468.4681981703,31344.1436023619
p122,12703.2714122635,22537,1.49056065046849,1.42170990971014,2039,18934.9964993413,32041.0762351374
p122,12703.2714122635,22537,1.52821340653866,1.45332142996691,2040,19413.3096791204,32753.5050671643
p122,12703.2714122635,22537,1.56681730138955,1.48563582793884,2041,19903.7054329818,33481.7746542576
p122,12703.2714122635,22537,1.60639636154869,1.51866873201324,2042,20406.4889764256,34226.2372133824
p122,12703.2714122635,22537,1.64697522047294,1.55243611807244,2043,20921.9732349404,34987.2527929985
p122,12703.2714122635,22537,1.68857913388001,1.58695431722025,2044,21450.4790387627,35765.1894471928
p122,12703.2714122635,22537,1.73123399546728,1.62224002368031,2045,21992.3353225583,36560.4234136831
p122,12703.2714122635,22537,1.77496635302766,1.65831030286995,2046,22547.8793301459,37373.33929578
p122,12703.2714122635,22537,1.81980342497257,1.69518259965367,2047,23117.4568243933,38204.3302483947
p122,12703.2714122635,22537,1.86577311727232,1.73287474678009,2048,23701.4223024153,39053.7981681829
p122,12703.2714122635,22537,1.91290404082438,1.77140497350648,2049,24300.1392162077,39922.1538879156
p122,12703.2714122635,22537,1.9612255292604,1.8107919144151,2050,24913.980198855,40809.8173751732
p123,7467.16226353555,14024,1,1,2023,7467.16226353555,14024
p123,7467.16226353555,14024,1.01485310613794,1.01120767274132,2024,7578.07281718506,14181.1764025243
p123,7467.16226353555,14024,1.02992682703782,1.02254095741092,2025,7690.63073705975,14340.1143867307
p123,7467.16226353555,14024,1.04522443951413,1.03400126182618,2026,7804.860491665,14500.8336958503
p123,7467.16226353555,14024,1.0607492690522,1.04559000958284,2027,7920.78691293951,14663.3542943897
p123,7467.16226353555,14024,1.07650469053118,1.05730864023184,2028,8038.43520165341,14827.6963706113
p123,7467.16226353555,14024,1.09249412895762,1.06915860945813,2029,8157.83093288652,14993.8803390408
p123,7467.16226353555,14024,1.10872106021011,1.0811413892615,2030,8279.00006158805,15161.9268430033
p123,7467.16226353555,14024,1.12518901179478,1.09325846813944,2031,8401.96892821883,15331.8567571875
p123,7467.16226353555,14024,1.14190156361221,1.10551135127203,2032,8526.76426447733,15503.6911902389
p123,7467.16226353555,14024,1.15886234873562,1.1179015607089,2033,8653.41319911081,15677.4514873816
p123,7467.16226353555,14024,1.17607505420065,1.13043063555834,2034,8781.94326381265,15853.1592330701
p123,7467.16226353555,14024,1.19354342180688,1.14310013217844,2035,8912.38239920742,16030.8362536704
p123,7467.16226353555,14024,1.21127124893122,1.15591162437046,2036,9044.75896092476,16210.5046201713
p123,7467.16226353555,14024,1.22926238935343,1.16886670357429,2037,9179.10172576345,16392.1866509258
p123,7467.16226353555,14024,1.24752075409387,1.18196697906618,2038,9315.43989794717,16575.9049144241
p123,7467.16226353555,14024,1.26605031226371,1.1952140781586,2039,9453.80311547297,16761.6822320962
p123,7467.16226353555,14024,1.28485509192773,1.20860964640242,2040,9594.22145655428,16949.5416811475
p123,7467.16226353555,14024,1.30393918098001,1.2221553477913,2041,9736.72544615938,17139.5065974252
p123,7467.16226353555,14024,1.32330672803252,1.2358528649684,2042,9881.34606264716,17331.6005783169
p123,7467.16226353555,14024,1.34296194331704,1.24970389943539,2043,10028.1147445014,17525.847485682
p123,7467.16226353555,14024,1.36290909960034,1.26371017176382,2044,10177.0633971649,17722.2714488158
p123,7467.16226353555,14024,1.38315253311307,1.27787342180883,2045,10328.2243999755,17920.896867447
p123,7467.16226353555,14024,1.40369664449236,1.29219540892529,2046,10481.6306132048,18121.7484147683
p123,7467.16226353555,14024,1.42454589973847,1.30667791218636,2047,10637.3153852014,18324.8510405016
p123,7467.16226353555,14024,1.44570483118566,1.32132273060446,2048,10795.3125596406,18530.229973997
p123,7467.16226353555,14024,1.46717803848739,1.33613168335475,2049,10955.6564828811,18737.910727367
p123,7467.16226353555,14024,1.4889701896163,1.3511066100011,2050,11118.3820114322,18947.9190986554
p124,74.2368395303327,135,1,1,2023,74.2368395303327,135
p124,74.2368395303327,135,1.00769393425435,1.00950015336275,2024,74.8080128929297,136.282520703971
p124,74.2368395303327,135,1.01544706513301,1.01909055963942,2025,75.3835808258263,137.577225551321
p124,74.2368395303327,135,1.02325984809091,1.02877207624652,2026,75.9635771405576,138.884230293281
p124,74.2368395303327,135,1.03113274208724,1.03854556874618,2027,76.5480359088021,140.203651780735
p124,74.2368395303327,135,1.03906620961236,1.04841191092348,2028,77.1369914643839,141.535607974669
p124,74.2368395303327,135,1.04706071671503,1.05837198486458,2029,77.7304784052891,142.880217956719
p124,74.2368395303327,135,1.05511673302975,1.06842668103564,2030,78.3285315956985,144.237601939811
p124,74.2368395303327,135,1.06323473180434,1.07857689836233,2031,78.9311861680354,145.607881278915
p124,74.2368395303327,135,1.07141518992779,1.08882354431029,2032,79.53847752503,146.99117848189
p124,74.2368395303327,135,1.0796585879582,1.09916753496621,2033,80.1504413417986,148.387617220439
p124,74.2368395303327,135,1.08796541015109,1.10960979511975,2034,80.7671135679393,149.797322341166
p124,74.2368395303327,135,1.0963361444878,1.1201512583462,2035,81.3885304296445,151.220419876737
p124,74.2368395303327,135,1.10477128270416,1.13079286708997,2036,82.0147284318283,152.657037057145
p124,74.2368395303327,135,1.11327132031937,1.14153557274883,2037,82.645744360271,154.107302321091
p124,74.2368395303327,135,1.12183675666516,1.15238033575898,2038,83.2816152837806,155.571345327462
p124,74.2368395303327,135,1.13046809491506,1.1633281256809,2039,83.9223785563699,157.049296966922
p124,74.2368395303327,135,1.13916584211397,1.17437992128607,2040,84.5680718194511,158.54128937362
p124,74.2368395303327,135,1.14793050920799,1.18553671064443,2041,85.218733004047,160.047455936998
p124,74.2368395303327,135,1.1567626110744,1.19679949121272,2042,85.874400333019,161.567931313717
p124,74.2368395303327,135,1.1656626665519,1.2081692699237,2043,86.5351123233128,163.1028514397
p124,74.2368395303327,135,1.1746311984711,1.21964706327614,2044,87.2009077882211,164.652353542279
p124,74.2368395303327,135,1.18366873368524,1.23123389742569,2045,87.8718258396631,166.216576152469
p124,74.2368395303327,135,1.19277580310114,1.24293080827666,2046,88.547905890483,167.795659117349
p124,74.2368395303327,135,1.20195294171038,1.25473884157457,2047,89.2291876567646,169.389743612567
p124,74.2368395303327,135,1.21120068862072,1.26665905299973,2048,89.9157111601647,170.998972154964
p124,74.2368395303327,135,1.22051958708779,1.27869250826155,2049,90.6075167302639,172.623488615309
p124,74.2368395303327,135,1.22991018454698,1.29084028319383,2050,91.3046450069364,174.263438231167
p125,1355.48002283105,2839,1,1,2023,1355.48002283105,2839
p125,1355.48002283105,2839,1.00769695184259,1.00946107220453,2024,1365.91308729038,2865.85998398867
p125,1355.48002283105,2839,1.01545314675285,1.01901165629633,2025,1376.42645454442,2892.97409222527
p125,1355.48002283105,2839,1.02326904072182,1.02865259915381,2026,1387.02074267991,2920.34472899766
p125,1355.48002283105,2839,1.03114509325027,1.03838475566778,2027,1397.696574541,2947.97432134084
p125,1355.48002283105,2839,1.03908176737574,1.04820898881725,2028,1408.45457776579,2975.86531925216
p125,1355.48002283105,2839,1.04707952969974,1.05812616974589,2029,1419.29538482333,3004.02019590857
p125,1355.48002283105,2839,1.05513885041521,1.06813717783936,2030,1430.21963305073,3032.44144788594
p125,1355.48002283105,2839,1.0632602033341,1.07824290080325,2031,1441.22796469065,3061.13159538041
p125,1355.48002283105,2839,1.07144406591531,1.08844423474177,2032,1452.32102692907,3090.09318243189
p125,1355.48002283105,2839,1.07969091929269,1.09874208423727,2033,1463.49947193333,3119.32877714961
p125,1355.48002283105,2839,1.08800124830337,1.1091373624304,2034,1474.76395689046,3148.84097193991
p125,1355.48002283105,2839,1.09637554151624,1.1196309911011,2035,1486.11514404583,3178.63238373603
p125,1355.48002283105,2839,1.10481429126068,1.13022390075034,2036,1497.5537007421,3208.70565423022
p125,1355.48002283105,2839,1.11331799365552,1.14091703068263,2037,1509.08029945841,3239.06345010799
p125,1355.48002283105,2839,1.12188714863818,1.1517113290893,2038,1520.69561784994,3269.70846328453
p125,1355.48002283105,2839,1.13052225999407,1.1626077531326,2039,1532.40033878777,3300.64341114344
p125,1355.48002283105,2839,1.13922383538622,1.17360726903054,2040,1544.19515039899,3331.87103677769
p125,1355.48002283105,2839,1.14799238638512,1.1847108521426,2041,1556.08074610718,3363.39410923284
p125,1355.48002283105,2839,1.15682842849879,1.19591948705622,2042,1568.05782467315,3395.2154237526
p125,1355.48002283105,2839,1.16573248120309,1.20723416767406,2043,1580.12709023606,3427.33780202667
p125,1355.48002283105,2839,1.17470506797225,1.21865589730221,2044,1592.28925235478,3459.76409244097
p125,1355.48002283105,2839,1.18374671630968,1.23018568873907,2045,1604.54502604963,3492.49717033021
p125,1355.48002283105,2839,1.19285795777894,1.24182456436521,2046,1616.8951318444,3525.53993823283
p125,1355.48002283105,2839,1.20203932803502,1.25357355623403,2047,1629.34029580873,3558.89532614842
p125,1355.48002283105,2839,1.21129136685581,1.26543370616326,2048,1641.88124960076,3592.56629179749
p125,1355.48002283105,2839,1.22061461817384,1.27740606582732,2049,1654.51873051019,3626.55582088376
p125,1355.48002283105,2839,1.23000963010829,1.28949169685062,2050,1667.2534815016,3660.86692735892
p126,8874.69326484018,18389,1,1,2023,8874.69326484018,18389
p126,8874.69326484018,18389,1.02197941054131,1.0123298072909,2024,9069.75379153631,18615.7328262724
p126,8874.69326484018,18389,1.04444191557036,1.02481163872964,2025,9269.10163362909,18845.2612245993
p126,8874.69326484018,18389,1.06739813321924,1.03744736874465,2026,9472.83102378376,19077.6196638454
p126,8874.69326484018,18389,1.09085891500029,1.05023889487573,2027,9681.03826584396,19312.8430378697
p126,8874.69326484018,18389,1.11483535093573,1.06318813805896,2028,9893.82178035509,19550.9666707661
p126,8874.69326484018,18389,1.13933877479991,1.0762970429152,2029,10111.2821510881,19792.0263221676
p126,8874.69326484018,18389,1.16438076947688,1.08956757804211,2030,10333.5221725859,20036.0581926164
p126,8874.69326484018,18389,1.18997317243561,1.10300173630979,2031,10560.6468987549,20283.0989290007
p126,8874.69326484018,18389,1.21612808132572,1.11660153516002,2032,10792.7636925244,20533.1856300576
p126,8874.69326484018,18389,1.242857859696,1.13036901690927,2033,11029.9822765978,20786.3558519446
p126,8874.69326484018,18389,1.27017514283875,1.14430624905537,2034,11272.4147853185,21042.6476138792
p126,8874.69326484018,18389,1.29809284376257,1.158415324588,2035,11520.1758176769,21302.0994038487
p126,8874.69326484018,18389,1.32662415929637,1.172698362303,2036,11773.3824914817,21564.7501843898
p126,8874.69326484018,18389,1.35578257632756,1.18715750712055,2037,12032.1544987219,21830.6393984398
p126,8874.69326484018,18389,1.38558187817742,1.2017949304073,2038,12296.6141621458,22099.8069752598
p126,8874.69326484018,18389,1.41603615111648,1.21661283030241,2039,12566.8864930837,22372.2933364309
